id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
10792000,420000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2450,51.1345833,5.077878,2023.0,128.0,,,3.0,HYPER_EQUIPPED,0,0,1,19.0,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,
59187000,379000.0,HOUSE,HOUSE,Flanders,East Flanders,Gent,9185,51.1764428,3.860248,1977.0,215.0,416.0,3.0,3.0,MISSING,0,1,0,0.0,0,0.0,0,0,GOOD,247.0,C,GAS,1,924.0
73567000,799548.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1851,,,,216.0,932.0,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,GOOD,,MISSING,GAS,1,
62050000,220000.0,APARTMENT,FLAT_STUDIO,Brussels-Capital,Brussels,Brussels,1082,50.868523,4.2911622,2023.0,40.0,,3.0,0.0,USA_HYPER_EQUIPPED,0,0,1,7.0,0,0.0,0,0,AS_NEW,70.0,B,GAS,1,
28366000,425000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.05181,3.7178034,,,,2.0,3.0,MISSING,0,1,1,,0,0.0,0,0,MISSING,,MISSING,GAS,0,
9971000,350000.0,HOUSE,HOUSE,Wallonia,Namur,Namur,5350,50.4368488,5.1210104,,237.0,625.0,4.0,5.0,MISSING,0,0,1,20.0,1,500.0,0,0,TO_BE_DONE_UP,262.0,D,FUELOIL,1,
5512000,350000.0,HOUSE,HOUSE,Wallonia,Luxembourg,Neufchâteau,6830,49.8311231,5.0016647,1967.0,103.0,1600.0,4.0,4.0,SEMI_EQUIPPED,0,1,1,,0,0.0,0,1,MISSING,563.0,G,MISSING,0,503.0
78224000,570000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1050,,,,92.0,,,2.0,USA_INSTALLED,0,0,1,6.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
50436000,295000.0,HOUSE,HOUSE,Wallonia,Namur,Dinant,5500,50.2586112,4.9138304,,200.0,100.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,1,TO_RESTORE,273.0,D,GAS,1,
50035000,295000.0,HOUSE,APARTMENT_BLOCK,Wallonia,Namur,Namur,5100,50.416429,4.878932,,270.0,0.0,3.0,3.0,HYPER_EQUIPPED,1,1,1,80.0,0,0.0,0,1,MISSING,,MISSING,MISSING,1,1217.0
33648000,539000.0,HOUSE,HOUSE,Flanders,East Flanders,Eeklo,9060,51.1970689,3.8183477,,260.0,608.0,4.0,4.0,INSTALLED,0,0,0,0.0,0,0.0,0,0,AS_NEW,355.0,D,ELECTRIC,1,704.0
48304000,395000.0,APARTMENT,FLAT_STUDIO,Flanders,West Flanders,Brugge,8300,51.3527251,3.290141,1962.0,34.0,,2.0,0.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,0,GOOD,125.0,B,GAS,1,
71342000,322000.0,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8510,,,,180.0,246.0,3.0,4.0,MISSING,0,0,0,0.0,0,0.0,0,1,GOOD,,MISSING,GAS,0,
7029000,237500.0,APARTMENT,APARTMENT,Wallonia,Luxembourg,Neufchâteau,6800,49.9148598,5.3594923,2023.0,,,4.0,2.0,INSTALLED,0,0,1,12.0,0,0.0,0,1,AS_NEW,,MISSING,GAS,1,
72120000,199000.0,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8380,51.3333066,3.2116894,,116.0,198.0,2.0,3.0,MISSING,0,0,1,,0,0.0,0,0,TO_BE_DONE_UP,333.0,D,GAS,1,557.0
66816000,306000.0,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1367,,,,,880.0,4.0,4.0,NOT_INSTALLED,0,0,1,,1,600.0,0,1,MISSING,573.0,G,FUELOIL,1,732.0
35204000,99000.0,APARTMENT,APARTMENT,Wallonia,Liège,Verviers,4900,50.492175,5.866947,,84.0,,2.0,1.0,MISSING,0,0,0,0.0,0,0.0,0,1,GOOD,569.0,G,MISSING,1,465.0
34183000,250000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1310,,,,110.0,,2.0,2.0,NOT_INSTALLED,0,0,1,30.0,1,310.0,0,0,TO_RENOVATE,325.0,D,MISSING,1,1338.0
15222000,229000.0,HOUSE,HOUSE,Wallonia,Liège,Liège,4171,50.5082372,5.5903196,1966.0,124.0,725.0,4.0,3.0,MISSING,0,1,0,0.0,1,500.0,0,1,TO_RENOVATE,543.0,G,MISSING,0,785.0
67322000,329000.0,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9600,50.7366033,3.5980045,2022.0,202.0,139.0,2.0,4.0,HYPER_EQUIPPED,0,0,1,25.0,1,40.0,0,0,AS_NEW,,MISSING,MISSING,0,
67572000,158000.0,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8501,50.826616,3.225804,,,275.0,2.0,5.0,MISSING,0,0,0,0.0,0,0.0,0,1,TO_BE_DONE_UP,644.0,F,MISSING,1,
15552000,571202.0,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7641,,,,257.0,850.0,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,GOOD,,MISSING,GAS,1,
77535000,599000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3191,50.995,4.55135,2014.0,172.0,870.0,4.0,3.0,MISSING,0,0,1,1.0,1,1.0,0,0,AS_NEW,96.0,A,GAS,1,1353.0
261000,775000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3080,,,2016.0,283.0,295.0,2.0,6.0,HYPER_EQUIPPED,0,1,1,35.0,1,295.0,0,0,AS_NEW,81.0,A,GAS,1,2021.0
48881000,264500.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Mouscron,7711,50.7289846,3.3031995,2021.0,,,,2.0,MISSING,0,0,1,30.0,0,0.0,0,1,MISSING,0.0,MISSING,MISSING,0,
52142000,375000.0,HOUSE,VILLA,Wallonia,Walloon Brabant,Nivelles,1480,,,1970.0,450.0,700.0,4.0,7.0,MISSING,0,0,0,0.0,0,0.0,0,1,TO_RENOVATE,788.0,G,GAS,1,1700.0
5897000,349000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2650,,,,90.0,,,2.0,HYPER_EQUIPPED,0,1,0,0.0,0,0.0,0,0,MISSING,92.0,A,MISSING,1,
64118000,210000.0,APARTMENT,LOFT,Brussels-Capital,Brussels,Brussels,1070,,,,157.0,,,3.0,MISSING,0,0,1,13.0,0,0.0,0,1,TO_RENOVATE,,MISSING,MISSING,0,
3452000,1200000.0,APARTMENT,LOFT,Flanders,Antwerp,Antwerp,2000,51.2051241,4.3850093,2018.0,187.0,,,2.0,HYPER_EQUIPPED,0,0,1,60.0,0,0.0,0,1,MISSING,63.0,A,GAS,1,
5878000,302500.0,HOUSE,HOUSE,Wallonia,Namur,Namur,5300,50.5017139,5.0859886,1982.0,281.0,1260.0,4.0,3.0,INSTALLED,0,1,1,1.0,1,1.0,0,1,GOOD,285.0,D,GAS,1,1375.0
19827000,196000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2180,51.2828461,4.4206265,1930.0,125.0,0.0,2.0,3.0,MISSING,0,0,1,,0,0.0,0,0,TO_RENOVATE,1283.0,F,GAS,0,498.0
58878000,359000.0,HOUSE,HOUSE,Flanders,Limburg,Maaseik,3920,51.1645959,5.2664616,2023.0,145.0,533.0,3.0,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,0,GOOD,,MISSING,GAS,1,1.0
78763000,327600.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9180,,,,97.0,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,0.0,MISSING,MISSING,0,
50761000,149000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3159347,3.1328994,,87.0,,,2.0,MISSING,0,0,1,,0,0.0,0,0,GOOD,259.0,C,GAS,1,359.0
66230000,298500.0,HOUSE,HOUSE,Wallonia,Luxembourg,Virton,6820,49.6936806,5.3020427,2023.0,145.0,318.0,2.0,3.0,HYPER_EQUIPPED,0,0,1,,1,318.0,0,1,AS_NEW,90.0,B,GAS,1,
62310000,315000.0,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8530,50.854966,3.3126752,,174.0,439.0,,4.0,MISSING,0,0,0,0.0,0,0.0,0,0,MISSING,489.0,E,MISSING,1,
42568000,275000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Soignies,7070,,,,96.0,,,2.0,MISSING,0,0,1,,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
31532000,275000.0,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7850,50.6946689,4.0402369,,79.0,34.0,2.0,2.0,MISSING,0,1,0,0.0,0,0.0,0,0,AS_NEW,273.0,D,MISSING,1,394.0
21850000,269000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7000,,,,96.0,,4.0,2.0,INSTALLED,0,1,1,5.0,0,0.0,0,1,MISSING,90.0,B,MISSING,1,1.0
25883000,695000.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3600,50.9519669,5.4110007,2006.0,189.0,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,0,GOOD,,B,ELECTRIC,1,1756.0
30029000,289000.0,APARTMENT,DUPLEX,Brussels-Capital,Brussels,Brussels,1030,,,,95.0,,2.0,2.0,INSTALLED,0,0,0,0.0,1,20.0,1,1,MISSING,198.0,D,GAS,1,
23794000,389000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2200,51.2069234,4.8478564,1960.0,,0.0,4.0,3.0,MISSING,0,0,1,,0,0.0,0,1,MISSING,962.0,F,MISSING,0,
60393000,1325000.0,APARTMENT,PENTHOUSE,Flanders,East Flanders,Gent,9000,51.0294559,3.7125958,2023.0,180.0,,,3.0,HYPER_EQUIPPED,0,0,1,59.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
17701000,374121.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1930,50.8916458,4.4626762,,121.0,,,4.0,MISSING,0,0,1,16.0,0,0.0,0,1,MISSING,,A,MISSING,1,
30077000,295000.0,APARTMENT,DUPLEX,Flanders,Antwerp,Antwerp,2170,51.2549927,4.4614336,2016.0,126.0,,,1.0,MISSING,0,0,1,,0,0.0,0,0,MISSING,152.0,B,GAS,1,867.0
47910000,350000.0,HOUSE,APARTMENT_BLOCK,Wallonia,Namur,Namur,5000,50.4654821,4.8402036,,230.0,76.0,2.0,5.0,MISSING,0,0,0,0.0,0,0.0,0,1,GOOD,,C,MISSING,1,3800.0
65886000,270000.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3582,51.0586398,5.271174,,72.0,,,1.0,MISSING,0,0,1,14.0,0,0.0,0,0,GOOD,,MISSING,MISSING,0,
16815000,169000.0,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8500,50.834714,3.2801239,,150.0,50.0,2.0,3.0,USA_INSTALLED,0,0,1,,0,0.0,0,1,GOOD,285.0,C,GAS,1,235.0
74628000,265000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Soignies,7060,50.5697537,4.0710774,,101.0,,4.0,2.0,INSTALLED,0,1,1,20.0,0,0.0,0,0,MISSING,90.0,B,MISSING,1,1.0
20233000,875000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8301,51.3411692,3.2417408,,147.0,,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,GOOD,,MISSING,ELECTRIC,1,
56763000,2529000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1180,50.8036044,4.342243,,,,,3.0,MISSING,0,0,0,0.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
12629000,119999.0,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6141,,,1940.0,130.0,379.0,2.0,2.0,SEMI_EQUIPPED,0,0,1,,1,250.0,0,1,TO_BE_DONE_UP,404.0,E,GAS,1,297.0
54937000,673000.0,APARTMENT,PENTHOUSE,Wallonia,Hainaut,Tournai,7500,,,,,,,3.0,USA_INSTALLED,0,0,1,110.0,1,33.0,0,1,AS_NEW,,A,MISSING,1,
28024000,535000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8310,51.1932536,3.2318171,2023.0,141.0,,3.0,3.0,HYPER_EQUIPPED,0,0,1,15.0,0,0.0,0,0,MISSING,30.0,A,MISSING,1,
36257000,299000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9150,51.170032,4.3135475,2023.0,93.0,,4.0,2.0,INSTALLED,0,1,1,12.0,0,0.0,0,0,MISSING,,MISSING,GAS,1,
15257000,349900.0,APARTMENT,APARTMENT,Wallonia,Luxembourg,Virton,6720,49.7282608,5.641011,,100.0,,,2.0,NOT_INSTALLED,0,0,1,6.0,0,0.0,0,1,AS_NEW,85.0,A,MISSING,0,
76869000,190000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9400,50.8366253,4.018553,2010.0,90.0,,2.0,1.0,SEMI_EQUIPPED,0,0,1,,0,0.0,0,1,AS_NEW,,B,GAS,1,
54997000,299000.0,HOUSE,COUNTRY_COTTAGE,Wallonia,Namur,Namur,5340,50.4051438,5.0551951,,,0.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,260.0,D,MISSING,1,448.0
46843000,248000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2140,51.1977457,4.4490929,1969.0,96.0,,,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,0,MISSING,129.0,B,GAS,0,
16527000,130000.0,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6061,50.4125546,4.4544285,,160.0,119.0,3.0,2.0,SEMI_EQUIPPED,0,0,1,,0,0.0,0,0,GOOD,390.0,E,GAS,1,692.0
26421000,280700.0,HOUSE,EXCEPTIONAL_PROPERTY,Wallonia,Hainaut,Charleroi,6030,,,2021.0,141.0,312.0,,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,1,MISSING,90.0,B,MISSING,0,
20040000,320000.0,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7110,,,1984.0,203.0,1011.0,4.0,3.0,INSTALLED,0,1,1,,0,0.0,0,1,GOOD,330.0,D,FUELOIL,1,847.0
78901000,329073.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2300,51.3190143,4.9580517,2024.0,139.0,140.0,2.0,3.0,HYPER_EQUIPPED,0,0,1,,1,70.0,0,0,AS_NEW,,MISSING,MISSING,1,
64759000,210000.0,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3971,,,1938.0,224.0,2400.0,4.0,3.0,NOT_INSTALLED,0,1,1,,1,2286.0,0,0,MISSING,920.0,F,MISSING,0,
33576000,270000.0,HOUSE,HOUSE,Wallonia,Liège,Liège,4460,50.6516829,5.4504741,,167.0,415.0,2.0,3.0,INSTALLED,0,1,1,22.0,1,290.0,0,1,GOOD,,MISSING,FUELOIL,1,514.0
36418000,287000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Tournai,7500,50.6076841,3.3899934,2024.0,97.0,,,2.0,HYPER_EQUIPPED,0,0,1,11.0,0,0.0,1,1,AS_NEW,,MISSING,MISSING,1,
70577000,255000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1080,,,1960.0,95.0,,3.0,2.0,MISSING,0,1,0,0.0,0,0.0,0,1,MISSING,216.0,E,MISSING,1,
68510000,549000.0,HOUSE,MIXED_USE_BUILDING,Wallonia,Hainaut,Charleroi,6000,50.4184115,4.4514482,,640.0,0.0,2.0,6.0,MISSING,0,0,0,0.0,0,0.0,0,1,AS_NEW,319.0,D,GAS,1,1993.0
63644000,599000.0,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1980,50.9837758,4.4553592,1980.0,,617.0,4.0,3.0,INSTALLED,0,0,0,0.0,1,145.0,0,0,AS_NEW,209.0,C,GAS,1,3359.0
7413000,368000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2018,51.2118505,4.4109071,1955.0,116.0,,2.0,3.0,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,0,GOOD,,B,GAS,1,1204.0
50208000,210000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6044,,,2022.0,100.0,,4.0,2.0,INSTALLED,0,1,1,8.0,0,0.0,0,0,MISSING,92.0,B,GAS,1,
49179000,399000.0,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9660,50.8150556,3.7616053,2022.0,120.0,394.0,4.0,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,AS_NEW,13.0,A,GAS,1,4.0
31668000,489000.0,HOUSE,MIXED_USE_BUILDING,Wallonia,Liège,Waremme,4367,50.7199626,5.3709469,,155.0,962.0,4.0,4.0,MISSING,0,0,1,,0,0.0,0,0,GOOD,507.0,F,FUELOIL,1,1275.0
63469000,389000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.2946419,3.1358267,2023.0,88.0,,,2.0,MISSING,0,0,1,10.0,0,0.0,0,1,MISSING,,MISSING,MISSING,1,
66588000,259500.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1830,,,,81.0,,,2.0,MISSING,0,0,1,7.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
7797000,159000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.217843,2.9338432,,68.0,,,2.0,MISSING,0,0,1,,0,0.0,0,1,GOOD,370.0,D,ELECTRIC,1,
2140000,315000.0,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Antwerp,2520,51.1608529,4.5989122,2017.0,93.0,,3.0,2.0,INSTALLED,0,1,1,18.0,1,136.0,0,0,AS_NEW,89.0,A,MISSING,1,
42715000,530000.0,HOUSE,HOUSE,Wallonia,Liège,Verviers,4790,,,1920.0,330.0,5253.0,4.0,12.0,INSTALLED,0,0,1,30.0,0,0.0,0,1,GOOD,410.0,E,FUELOIL,1,
419000,725000.0,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1380,,,,470.0,649.0,4.0,4.0,INSTALLED,0,0,1,,0,0.0,0,1,MISSING,424.0,E,FUELOIL,1,1549.0
22934000,99000.0,HOUSE,HOUSE,Wallonia,Hainaut,Thuin,7141,,,,,0.0,,0.0,MISSING,0,0,0,0.0,0,0.0,0,1,TO_RENOVATE,463.0,F,MISSING,0,
55143000,275000.0,APARTMENT,DUPLEX,Flanders,West Flanders,Brugge,8370,51.3084393,3.1166898,1991.0,118.0,,3.0,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,0,GOOD,189.0,B,GAS,1,
47679000,413000.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9371591,5.3355347,,125.0,,,2.0,MISSING,0,0,1,9.0,0,0.0,0,1,MISSING,,A,MISSING,1,
8345000,357182.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2340,51.2954609,4.7788055,2023.0,132.0,,,3.0,MISSING,0,0,1,15.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
19190000,279768.0,APARTMENT,SERVICE_FLAT,Flanders,Flemish Brabant,Leuven,3210,50.8809915,4.840342,,74.0,,2.0,1.0,USA_HYPER_EQUIPPED,0,0,1,17.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
62658000,334000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.214118,4.4016953,,75.0,,1.0,2.0,MISSING,1,0,0,0.0,0,0.0,0,1,AS_NEW,193.0,B,GAS,1,
15027000,169000.0,HOUSE,HOUSE,Wallonia,Liège,Liège,4020,50.6431809,5.5946354,,173.0,150.0,2.0,5.0,INSTALLED,0,0,0,0.0,1,1.0,0,1,MISSING,525.0,G,FUELOIL,0,743.0
45832000,440000.0,APARTMENT,GROUND_FLOOR,Flanders,Flemish Brabant,Leuven,3150,50.9669475,4.6136853,,156.0,,,3.0,MISSING,0,0,1,12.0,1,44.0,0,1,GOOD,,MISSING,MISSING,1,
16300000,474000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3360,50.8269442,4.7790077,1964.0,269.0,4429.0,3.0,3.0,HYPER_EQUIPPED,0,0,1,,1,900.0,0,0,GOOD,235.0,C,FUELOIL,0,954.0
34351000,362500.0,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3620,50.8944989,5.6389356,,150.0,479.0,4.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,0,MISSING,,A,MISSING,1,
31056000,4650000.0,HOUSE,EXCEPTIONAL_PROPERTY,Wallonia,Liège,Verviers,4845,,,2020.0,2307.0,8873.0,4.0,21.0,USA_HYPER_EQUIPPED,0,1,0,0.0,1,,0,1,MISSING,85.0,A,MISSING,1,6109.0
24984000,250000.0,HOUSE,MIXED_USE_BUILDING,Wallonia,Hainaut,Thuin,7134,50.4329629,4.1449907,,300.0,0.0,2.0,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,1,TO_BE_DONE_UP,282.0,D,GAS,1,1101.0
26448000,576250.0,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8670,51.1165098,2.6389917,,104.0,,,2.0,MISSING,0,0,1,33.0,0,0.0,0,1,MISSING,19.0,A,MISSING,0,
35551000,130000.0,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7012,50.4387278,3.8904829,,118.0,235.0,2.0,3.0,MISSING,0,0,1,25.0,1,139.0,0,1,TO_BE_DONE_UP,361.0,E,GAS,1,
20077000,399000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8620,51.1402251,2.7365867,2024.0,90.0,,,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,0,GOOD,,MISSING,MISSING,1,
33606000,469000.0,HOUSE,HOUSE,Flanders,East Flanders,Gent,9050,51.0284723,3.7641375,2024.0,144.0,215.0,2.0,3.0,USA_HYPER_EQUIPPED,0,0,1,,1,117.0,0,0,AS_NEW,,MISSING,MISSING,1,
31291000,349000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8660,51.0981386,2.5822629,1979.0,105.0,,,2.0,MISSING,0,0,1,8.0,0,0.0,0,1,GOOD,215.0,C,ELECTRIC,1,1132.0
47592000,415000.0,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Antwerp,2240,51.2198715,4.6704367,,110.0,,4.0,3.0,USA_HYPER_EQUIPPED,0,0,1,,1,59.0,0,0,AS_NEW,,MISSING,MISSING,1,
834000,270000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2282817,2.9088904,,70.0,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,2706.0,F,ELECTRIC,1,
66100000,549900.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,,,2023.0,135.0,,,3.0,MISSING,0,0,0,0.0,0,0.0,0,0,MISSING,0.0,MISSING,MISSING,1,
5633000,80000.0,HOUSE,CHALET,Wallonia,Luxembourg,Marche-en-Famenne,6940,50.3434366,5.4248999,,74.0,0.0,4.0,2.0,INSTALLED,0,0,1,,0,0.0,0,1,MISSING,,MISSING,GAS,0,
21113000,171000.0,APARTMENT,APARTMENT,Wallonia,Liège,Verviers,4802,50.5829258,5.888595,1970.0,90.0,,3.0,2.0,INSTALLED,0,0,1,4.0,0,0.0,0,1,GOOD,194.0,C,FUELOIL,1,1048.0
23933000,355000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2520,51.1877271,4.5644248,2024.0,110.0,0.0,2.0,3.0,USA_HYPER_EQUIPPED,0,0,1,24.0,1,61.0,0,0,AS_NEW,,MISSING,MISSING,0,
56293000,255000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5000,,,2024.0,90.0,,2.0,2.0,INSTALLED,0,0,1,14.0,0,0.0,0,1,MISSING,86.0,B,GAS,1,
8580000,275000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4020,50.6430336,5.589185,,94.0,,,2.0,MISSING,0,0,1,8.0,0,0.0,0,1,MISSING,,MISSING,GAS,1,
37159000,320000.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3800,50.8183121,5.1828215,2023.0,82.0,,2.0,1.0,INSTALLED,0,1,1,13.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
44019000,249000.0,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7900,50.5969655,3.6121722,1949.0,190.0,435.0,3.0,3.0,SEMI_EQUIPPED,0,1,1,,0,0.0,0,0,GOOD,363.0,E,GAS,1,
35363000,525000.0,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8310,51.2037936,3.2551944,2003.0,161.0,923.0,3.0,3.0,HYPER_EQUIPPED,0,0,1,25.0,1,360.0,0,0,AS_NEW,233.0,C,GAS,1,980.0
51732000,525000.0,APARTMENT,PENTHOUSE,Flanders,Antwerp,Mechelen,2500,51.129267,4.5617853,1999.0,239.0,,,3.0,HYPER_EQUIPPED,0,0,1,70.0,0,0.0,0,0,AS_NEW,133.0,B,GAS,1,1460.0
18633000,377000.0,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8490,51.1902329,3.1447498,2024.0,,185.0,4.0,0.0,MISSING,0,0,0,0.0,0,0.0,0,1,GOOD,,MISSING,MISSING,0,
9227000,297000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2370,51.3237579,5.0875941,2023.0,100.0,,2.0,2.0,USA_INSTALLED,0,0,1,18.0,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,
78102000,425000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1731,50.8916652,4.273592,1990.0,170.0,512.0,4.0,3.0,HYPER_EQUIPPED,0,0,1,30.0,1,300.0,0,0,GOOD,526.0,F,ELECTRIC,0,1574.0
64055000,225000.0,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1430,,,,190.0,562.0,3.0,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,0,GOOD,472.0,F,GAS,0,
4369000,280000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,,,,,,,1.0,MISSING,0,0,1,,0,0.0,0,1,GOOD,285.0,C,ELECTRIC,1,
32573000,317400.0,APARTMENT,APARTMENT,Flanders,West Flanders,Roeselare,8800,50.9312615,3.1665457,2021.0,123.0,,,3.0,MISSING,0,0,1,16.0,0,0.0,0,0,GOOD,68.0,A,GAS,1,
12758000,250000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Soignies,7060,50.5697537,4.0710774,,99.0,,4.0,2.0,INSTALLED,0,1,1,11.0,0,0.0,0,0,MISSING,90.0,B,MISSING,1,1.0
52165000,269000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8670,51.1090306,2.6124471,2017.0,54.0,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,0,GOOD,0.0,MISSING,MISSING,0,
41240000,348652.0,HOUSE,HOUSE,Wallonia,Namur,Dinant,5360,,,,189.0,841.0,4.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,1,AS_NEW,,A+,MISSING,0,
